"","x"
"12142",26100
"12143",26101
"12144",26102
"12145",26103
"12146",26104
"12147",26105
"12148",26106
"12149",26107
"12150",26108
"12151",26109
"12152",26110
"12153",26111
"12154",26112
"12155",26113
"12156",26114
"12157",26115
"12158",26116
"12159",26117
"12160",26118
"12161",26119
"12162",26120
"12163",26121
"12164",26122
"12165",26123
"12166",26124
"12167",26125
"12168",26126
"12169",26127
"12170",26128
"12171",26129
"12172",26130
"12173",26131
"12174",26132
"12175",26133
"12176",26134
"12177",26135
"12178",26136
"12179",26137
"12180",26138
"12181",26139
"12182",26140
"12183",26141
"12184",26142
"12185",26143
"12186",26144
"12187",26145
"12188",26146
"12189",26147
"12190",26148
"12191",26149
"12192",26150
"12193",26151
"12194",26152
"12195",26153
"12196",26154
"12197",26155
"12198",26156
"12199",26157
"12200",26158
"12201",26159
"12202",26160
"12203",26161
"12204",26162
"12205",26163
"12206",26164
"12207",26165
"12208",26166
"12209",26167
"12210",26168
"12211",26169
"12212",26170
"12213",26171
"12214",26172
"12215",26173
"12216",26174
"12217",26175
"12218",26176
"12219",26177
"12220",26178
"12221",26179
"12222",26180
"12223",26181
"12224",26182
"12225",26183
"12226",26184
"12227",26185
"12228",26186
"12229",26187
"12230",26188
"12231",26189
"12232",26190
"12233",26191
"12234",26192
